pitcher_id,pitcher_name,season,level_key,league_name,total_opps,sb,cs,attempts,games,attempt_rate,success_rate,sb_rate
661527,Seth Martinez,2019,highA,California League,37,1,2,3,26,0.08108108108108109,0.3333333333333333,0.02702702702702703
661536,Melvin Adón,2019,aa,Eastern League,55,4,2,6,36,0.10909090909090909,0.6666666666666666,0.07272727272727272
661563,Luis Gil,2019,highA,Florida State League,15,2,1,3,3,0.2,0.6666666666666666,0.13333333333333333
661563,Luis Gil,2021,aa,Double-A Northeast,20,0,0,0,7,0.0,,0.0
661832,Danny Dopico,2019,aa,Southern League,71,8,1,9,43,0.1267605633802817,0.8888888888888888,0.11267605633802817
661837,Dominic LoBrutto,2019,aa,Eastern League,18,0,0,0,7,0.0,,0.0
661837,Dominic LoBrutto,2019,highA,Carolina League,30,2,0,2,23,0.06666666666666667,1.0,0.06666666666666667
661837,Dominic LoBrutto,2021,aa,Double-A Northeast,52,1,2,3,33,0.057692307692307696,0.3333333333333333,0.019230769230769232
662107,Brian Glowicki,2019,highA,Carolina League,39,3,1,4,19,0.10256410256410256,0.75,0.07692307692307693
662107,Brian Glowicki,2021,aa,Double-A South,7,1,0,1,5,0.14285714285714285,1.0,0.14285714285714285
662121,Dalton Sawyer,2021,aa,Double-A Central,13,0,0,0,7,0.0,,0.0
662144,Brian Keller,2019,aa,Eastern League,35,5,1,6,7,0.17142857142857143,0.8333333333333334,0.14285714285714285
662165,Austin Schulfer,2021,aa,Double-A Central,135,10,0,10,24,0.07407407407407407,1.0,0.07407407407407407
662253,Andrés Muñoz,2019,aa,Texas League,14,0,0,0,16,0.0,,0.0
662914,Ryan Shreve,2021,singleA,Low-A Southeast,16,2,0,2,6,0.125,1.0,0.125
662959,Jhonleider Salinas,2019,aa,Southern League,33,3,0,3,23,0.09090909090909091,1.0,0.09090909090909091
662959,Jhonleider Salinas,2019,highA,Florida State League,41,1,1,2,19,0.04878048780487805,0.5,0.024390243902439025
662959,Jhonleider Salinas,2021,aa,Double-A Central,20,2,0,2,13,0.1,1.0,0.1
663319,Craig Brooks,2019,aa,Southern League,20,0,0,0,23,0.0,,0.0
663321,Nick Hernandez,2019,aa,Texas League,28,1,0,1,18,0.03571428571428571,1.0,0.03571428571428571
663321,Nick Hernandez,2019,highA,Carolina League,8,0,1,1,5,0.125,0.0,0.0
663321,Nick Hernandez,2021,aa,Double-A Central,42,4,0,4,32,0.09523809523809523,1.0,0.09523809523809523
663325,Kevin Smith,2019,aa,Eastern League,29,0,1,1,6,0.034482758620689655,0.0,0.0
663325,Kevin Smith,2019,highA,Florida State League,78,6,4,10,17,0.1282051282051282,0.6,0.07692307692307693
663325,Kevin Smith,2021,aa,Double-A Northeast,21,3,0,3,6,0.14285714285714285,1.0,0.14285714285714285
663326,Ryan Clark,2019,aa,Southern League,47,5,3,8,26,0.1702127659574468,0.625,0.10638297872340426
663326,Ryan Clark,2021,aa,Double-A South,34,4,0,4,12,0.11764705882352941,1.0,0.11764705882352941
663336,Aaron Shortridge,2019,highA,Florida State League,111,6,5,11,24,0.0990990990990991,0.5454545454545454,0.05405405405405406
663353,Devon Roedahl,2021,singleA,Low-A East,62,4,0,4,37,0.06451612903225806,1.0,0.06451612903225806
663362,Matt Waldron,2021,aa,Double-A Central,37,5,0,5,7,0.13513513513513514,1.0,0.13513513513513514
663366,Beau Burrows,2019,aa,Eastern League,3,0,0,0,1,0.0,,0.0
663366,Beau Burrows,2019,highA,Florida State League,4,0,0,0,1,0.0,,0.0
663372,Ryan Feltner,2021,aa,Double-A Northeast,53,2,0,2,13,0.03773584905660377,1.0,0.03773584905660377
663378,Thomas Szapucki,2019,aa,Eastern League,7,1,1,2,1,0.2857142857142857,0.5,0.14285714285714285
663378,Thomas Szapucki,2019,highA,Florida State League,41,9,2,11,9,0.2682926829268293,0.8181818181818182,0.21951219512195122
663379,Graham Lawson,2021,aa,Double-A South,18,0,2,2,10,0.1111111111111111,0.0,0.0
663382,Jake Washer,2021,aa,Double-A South,3,0,0,0,1,0.0,,0.0
663383,Gray Fenter,2021,aa,Double-A Northeast,80,11,2,13,21,0.1625,0.8461538461538461,0.1375
663385,Chad Smith,2019,aa,Southern League,25,1,0,1,14,0.04,1.0,0.04
663385,Chad Smith,2019,highA,Florida State League,30,2,1,3,20,0.1,0.6666666666666666,0.06666666666666667
663386,Travis Herrin,2019,highA,California League,117,9,0,9,23,0.07692307692307693,1.0,0.07692307692307693
663386,Travis Herrin,2021,aa,Double-A South,7,0,0,0,1,0.0,,0.0
663387,Braxton Lorenzini,2019,highA,California League,58,2,1,3,25,0.05172413793103448,0.6666666666666666,0.034482758620689655
663390,Ryan Mason,2019,aa,Southern League,22,1,0,1,15,0.045454545454545456,1.0,0.045454545454545456
663390,Ryan Mason,2021,aa,Double-A Central,48,2,1,3,25,0.0625,0.6666666666666666,0.041666666666666664
663393,Justin Donatella,2019,aa,Southern League,54,4,0,4,14,0.07407407407407407,1.0,0.07407407407407407
663394,Jacob Condra-Bogan,2019,aa,Eastern League,60,8,3,11,38,0.18333333333333332,0.7272727272727273,0.13333333333333333
663398,Luke Leftwich,2019,aa,Eastern League,7,0,0,0,12,0.0,,0.0
663398,Luke Leftwich,2021,aa,Double-A South,30,1,0,1,17,0.03333333333333333,1.0,0.03333333333333333
663399,Brandon Waddell,2019,aa,Eastern League,30,5,0,5,7,0.16666666666666666,1.0,0.16666666666666666
663434,Wes Helsabeck,2019,highA,California League,58,3,0,3,29,0.05172413793103448,1.0,0.05172413793103448
663436,Davis Martin,2021,aa,Double-A South,18,0,0,0,6,0.0,,0.0
663446,Garrett Wolforth,2021,singleA,Low-A Southeast,5,0,0,0,1,0.0,,0.0
663453,Hazahel Quijada,2021,singleA,Low-A West,31,4,0,4,16,0.12903225806451613,1.0,0.12903225806451613
663455,Konnor Pilkington,2019,highA,Carolina League,102,5,2,7,19,0.06862745098039216,0.7142857142857143,0.049019607843137254
663455,Konnor Pilkington,2021,aa,Double-A Northeast,28,1,1,2,8,0.07142857142857142,0.5,0.03571428571428571
663455,Konnor Pilkington,2021,aa,Double-A South,44,2,2,4,14,0.09090909090909091,0.5,0.045454545454545456
663460,Kris Bubic,2019,highA,Carolina League,84,2,4,6,17,0.07142857142857142,0.3333333333333333,0.023809523809523808
663463,Jio Orozco,2019,highA,Florida State League,50,3,1,4,9,0.08,0.75,0.06
663467,Jason Bilous,2021,aa,Double-A South,73,5,4,9,17,0.1232876712328767,0.5555555555555556,0.0684931506849315
663471,Cullen Dana,2021,singleA,Low-A West,9,0,0,0,7,0.0,,0.0
663472,Jack Perkins,2019,highA,Florida State League,20,1,0,1,5,0.05,1.0,0.05
663472,Jack Perkins,2021,aa,Double-A Northeast,49,0,0,0,12,0.0,,0.0
663473,Andrew Jordan,2019,highA,Florida State League,6,0,1,1,1,0.16666666666666666,0.0,0.0
663477,Sheldon Reed,2021,singleA,Low-A East,12,0,0,0,6,0.0,,0.0
663485,Cole Sands,2019,aa,Southern League,4,1,0,1,1,0.25,1.0,0.25
663485,Cole Sands,2019,highA,Florida State League,40,6,4,10,9,0.25,0.6,0.15
663485,Cole Sands,2021,aa,Double-A Central,67,9,2,11,19,0.16417910447761194,0.8181818181818182,0.13432835820895522
663489,Will Stewart,2019,highA,Florida State League,160,13,5,18,23,0.1125,0.7222222222222222,0.08125
663489,Will Stewart,2021,aa,Double-A South,130,13,7,20,20,0.15384615384615385,0.65,0.1
663499,Juan Echevarria,2019,highA,Carolina League,1,0,0,0,1,0.0,,0.0
663500,Hunter Parsons,2021,singleA,Low-A Southeast,6,0,0,0,4,0.0,,0.0
663506,Yaya Chentouf,2021,aa,Double-A Northeast,52,0,0,0,25,0.0,,0.0
663510,Ben Leeper,2021,aa,Double-A South,13,1,0,1,10,0.07692307692307693,1.0,0.07692307692307693
663533,Tyler Watson,2019,highA,Florida State League,112,2,2,4,23,0.03571428571428571,0.5,0.017857142857142856
663535,Juan Hillman,2019,highA,Carolina League,177,9,11,20,25,0.11299435028248588,0.45,0.05084745762711865
663535,Juan Hillman,2021,aa,Double-A Northeast,112,7,6,13,21,0.11607142857142858,0.5384615384615384,0.0625
663541,Tanner Dodson,2019,highA,Florida State League,31,2,0,2,8,0.06451612903225806,1.0,0.06451612903225806
663541,Tanner Dodson,2021,aa,Double-A South,22,1,0,1,13,0.045454545454545456,1.0,0.045454545454545456
663542,Bryan Hudson,2019,highA,Carolina League,36,1,1,2,7,0.05555555555555555,0.5,0.027777777777777776
663542,Bryan Hudson,2021,aa,Double-A South,58,4,2,6,31,0.10344827586206896,0.6666666666666666,0.06896551724137931
663546,Sean Hjelle,2019,aa,Eastern League,40,1,1,2,5,0.05,0.5,0.025
663546,Sean Hjelle,2019,highA,California League,89,5,0,5,14,0.056179775280898875,1.0,0.056179775280898875
663546,Sean Hjelle,2021,aa,Double-A Northeast,58,3,2,5,14,0.08620689655172414,0.6,0.05172413793103448
663554,Casey Mize,2019,aa,Eastern League,64,5,0,5,15,0.078125,1.0,0.078125
663554,Casey Mize,2019,highA,Florida State League,11,4,1,5,6,0.45454545454545453,0.8,0.36363636363636365
663556,Shane McClanahan,2019,aa,Southern League,27,5,1,6,4,0.2222222222222222,0.8333333333333334,0.18518518518518517
663556,Shane McClanahan,2019,highA,Florida State League,27,0,1,1,8,0.037037037037037035,0.0,0.0
663558,Jovani Morán,2019,aa,Southern League,41,3,0,3,20,0.07317073170731707,1.0,0.07317073170731707
663558,Jovani Morán,2021,aa,Double-A Central,18,3,0,3,20,0.16666666666666666,1.0,0.16666666666666666
663559,Bailey Falter,2019,aa,Eastern League,72,6,1,7,14,0.09722222222222222,0.8571428571428571,0.08333333333333333
663567,Peter Lambert,2021,aa,Double-A Northeast,6,0,0,0,2,0.0,,0.0
663568,Stephen Kolek,2021,aa,Double-A Central,5,0,0,0,1,0.0,,0.0
663568,Stephen Kolek,2021,singleA,Low-A West,4,1,0,1,2,0.25,1.0,0.25
663574,Tony Santillan,2019,aa,Southern League,119,6,7,13,21,0.1092436974789916,0.46153846153846156,0.05042016806722689
663576,Connor Bennett,2019,highA,Florida State League,11,0,0,0,15,0.0,,0.0
663577,Liam Jenkins,2021,singleA,Low-A East,25,2,0,2,10,0.08,1.0,0.08
663578,Jensen Elliott,2021,singleA,Low-A East,62,6,1,7,19,0.11290322580645161,0.8571428571428571,0.0967741935483871
663582,Jordan Gubelman,2019,highA,California League,3,0,0,0,1,0.0,,0.0
663587,Fitz Stadler,2021,aa,Double-A Northeast,41,3,0,3,26,0.07317073170731707,1.0,0.07317073170731707
663597,Adam Hill,2021,aa,Double-A Central,66,10,2,12,14,0.18181818181818182,0.8333333333333334,0.15151515151515152
663603,Solomon Bates,2019,highA,California League,16,2,0,2,9,0.125,1.0,0.125
663612,Ryan Shetter,2019,highA,Florida State League,9,0,0,0,3,0.0,,0.0
663613,Kyle Marman,2021,aa,Double-A Northeast,31,3,0,3,20,0.0967741935483871,1.0,0.0967741935483871
663617,Frankie Bartow,2019,highA,Carolina League,44,1,1,2,37,0.045454545454545456,0.5,0.022727272727272728
663617,Frankie Bartow,2021,aa,Double-A Northeast,42,1,0,1,29,0.023809523809523808,1.0,0.023809523809523808
663627,Clay Helvey,2019,highA,California League,8,0,0,0,2,0.0,,0.0
663627,Clay Helvey,2021,singleA,Low-A West,59,3,0,3,39,0.05084745762711865,1.0,0.05084745762711865
663629,Ethan Small,2021,aa,Double-A South,31,3,1,4,8,0.12903225806451613,0.75,0.0967741935483871
663632,Troy Miller,2021,aa,Double-A Northeast,25,1,1,2,6,0.08,0.5,0.04
663642,Josh Smith,2021,singleA,Low-A East,24,3,0,3,13,0.125,1.0,0.125
663648,Justin Marsden,2019,highA,Florida State League,42,3,1,4,17,0.09523809523809523,0.75,0.07142857142857142
663649,Nolan Watson,2019,highA,Carolina League,5,1,0,1,1,0.2,1.0,0.2
663649,Nolan Watson,2021,aa,Double-A Central,89,5,2,7,25,0.07865168539325842,0.7142857142857143,0.056179775280898875
663652,Jake Simon,2019,aa,Eastern League,4,0,0,0,1,0.0,,0.0
663652,Jake Simon,2019,highA,Florida State League,12,2,0,2,5,0.16666666666666666,1.0,0.16666666666666666
663657,Garrett Davila,2021,aa,Double-A Central,15,2,0,2,7,0.13333333333333333,1.0,0.13333333333333333
663658,Thaddeus Ward,2019,highA,Carolina League,53,3,2,5,12,0.09433962264150944,0.6,0.05660377358490566
663658,Thaddeus Ward,2021,aa,Double-A Northeast,13,0,2,2,2,0.15384615384615385,0.0,0.0
663671,Nic Enright,2021,aa,Double-A Northeast,29,2,0,2,23,0.06896551724137931,1.0,0.06896551724137931
663673,Tyson Messer,2021,singleA,Low-A East,46,5,0,5,30,0.10869565217391304,1.0,0.10869565217391304
663674,Mason Fox,2019,highA,California League,6,0,0,0,5,0.0,,0.0
663674,Mason Fox,2021,aa,Double-A Central,55,8,0,8,22,0.14545454545454545,1.0,0.14545454545454545
663678,Colton Eastman,2019,aa,Eastern League,25,4,0,4,6,0.16,1.0,0.16
663678,Colton Eastman,2019,highA,Florida State League,72,7,2,9,13,0.125,0.7777777777777778,0.09722222222222222
663678,Colton Eastman,2021,aa,Double-A Northeast,30,3,0,3,11,0.1,1.0,0.1
663683,Ike Schlabach,2019,highA,Florida State League,46,2,0,2,25,0.043478260869565216,1.0,0.043478260869565216
663683,Ike Schlabach,2021,aa,Double-A Northeast,2,0,0,0,1,0.0,,0.0
663684,Adam Wolf,2021,singleA,Low-A Southeast,23,0,0,0,7,0.0,,0.0
663686,Cody Deason,2019,highA,Carolina League,35,1,0,1,9,0.02857142857142857,1.0,0.02857142857142857
663686,Cody Deason,2021,singleA,Low-A East,6,3,1,4,1,0.6666666666666666,0.75,0.5
663687,Hogan Harris,2019,highA,California League,21,0,3,3,7,0.14285714285714285,0.0,0.0
663704,James McArthur,2019,highA,Florida State League,31,0,1,1,7,0.03225806451612903,0.0,0.0
663704,James McArthur,2021,aa,Double-A Northeast,74,5,2,7,19,0.0945945945945946,0.7142857142857143,0.06756756756756757
663718,Wesley Rodriguez,2021,aa,Double-A Central,8,2,0,2,4,0.25,1.0,0.25
663726,Lucas Herbert,2019,highA,California League,2,0,0,0,1,0.0,,0.0
663734,Nick Neidert,2019,highA,Florida State League,8,0,0,0,2,0.0,,0.0
663735,Matt Frisbee,2019,highA,California League,68,4,1,5,22,0.07352941176470588,0.8,0.058823529411764705
663735,Matt Frisbee,2021,aa,Double-A Northeast,37,1,2,3,11,0.08108108108108109,0.3333333333333333,0.02702702702702703
663738,Daniel Lynch IV,2019,highA,Carolina League,82,5,1,6,15,0.07317073170731707,0.8333333333333334,0.06097560975609756
663739,Kyle Molnar,2021,aa,Double-A South,38,1,0,1,11,0.02631578947368421,1.0,0.02631578947368421
663745,Joe DeMers,2021,singleA,Low-A West,38,7,1,8,10,0.21052631578947367,0.875,0.18421052631578946
663752,Cody Morris,2019,highA,Carolina League,49,1,1,2,11,0.04081632653061224,0.5,0.02040816326530612
663752,Cody Morris,2021,aa,Double-A Northeast,14,1,0,1,5,0.07142857142857142,1.0,0.07142857142857142
663753,Reiss Knehr,2019,highA,California League,67,3,1,4,17,0.05970149253731343,0.75,0.04477611940298507
663753,Reiss Knehr,2021,aa,Double-A Central,47,2,0,2,11,0.0425531914893617,1.0,0.0425531914893617
663762,Dallas Woolfolk,2021,singleA,Low-A West,58,9,0,9,23,0.15517241379310345,1.0,0.15517241379310345
663770,Demarcus Evans,2019,aa,Texas League,26,2,0,2,30,0.07692307692307693,1.0,0.07692307692307693
663770,Demarcus Evans,2019,highA,Carolina League,20,1,1,2,17,0.1,0.5,0.05
663776,Patrick Sandoval,2019,aa,Southern League,14,0,1,1,5,0.07142857142857142,0.0,0.0
663778,Sam Bordner,2021,singleA,Low-A Southeast,20,3,0,3,11,0.15,1.0,0.15
663782,Joe Corbett,2021,singleA,Low-A East,7,1,0,1,10,0.14285714285714285,1.0,0.14285714285714285
663793,Dakota Chalmers,2019,highA,Florida State League,21,3,0,3,5,0.14285714285714285,1.0,0.14285714285714285
663793,Dakota Chalmers,2021,aa,Double-A Central,18,1,0,1,5,0.05555555555555555,1.0,0.05555555555555555
663793,Dakota Chalmers,2021,aa,Double-A South,59,12,4,16,15,0.2711864406779661,0.75,0.2033898305084746
663795,Justin Hagenman,2021,aa,Double-A Central,46,4,0,4,38,0.08695652173913043,1.0,0.08695652173913043
663801,Clark Cota,2021,singleA,Low-A West,3,1,0,1,2,0.3333333333333333,1.0,0.3333333333333333
663804,Jackson Kowar,2019,aa,Texas League,63,5,1,6,13,0.09523809523809523,0.8333333333333334,0.07936507936507936
663804,Jackson Kowar,2019,highA,Carolina League,74,4,2,6,13,0.08108108108108109,0.6666666666666666,0.05405405405405406
663819,Kyle Wilson,2019,highA,Florida State League,107,6,1,7,21,0.06542056074766354,0.8571428571428571,0.056074766355140186
663820,Alex Valverde,2019,highA,Florida State League,63,2,0,2,32,0.031746031746031744,1.0,0.031746031746031744
663820,Alex Valverde,2021,aa,Double-A South,73,6,1,7,30,0.0958904109589041,0.8571428571428571,0.0821917808219178
663823,Troy Bacon,2019,highA,Florida State League,46,6,1,7,24,0.15217391304347827,0.8571428571428571,0.13043478260869565
663823,Troy Bacon,2021,aa,Double-A South,43,4,1,5,31,0.11627906976744186,0.8,0.09302325581395349
663835,Cole Aker,2019,highA,Florida State League,25,3,0,3,19,0.12,1.0,0.12
663843,Kipp Rollings,2021,singleA,Low-A East,18,4,0,4,7,0.2222222222222222,1.0,0.2222222222222222
663856,Mack Lemieux,2019,highA,California League,39,6,0,6,33,0.15384615384615385,1.0,0.15384615384615385
663856,Mack Lemieux,2021,aa,Double-A Central,52,2,1,3,32,0.057692307692307696,0.6666666666666666,0.038461538461538464
663868,Matt Mercer,2019,highA,California League,60,4,1,5,12,0.08333333333333333,0.8,0.06666666666666667
663870,Nick Ernst,2021,aa,Double-A Northeast,9,0,0,0,11,0.0,,0.0
663876,Nick Bush,2021,aa,Double-A Northeast,47,3,1,4,7,0.0851063829787234,0.75,0.06382978723404255
663878,Nate Pearson,2019,aa,Eastern League,44,3,2,5,16,0.11363636363636363,0.6,0.06818181818181818
663878,Nate Pearson,2019,highA,Florida State League,4,0,0,0,6,0.0,,0.0
663880,Peyton Remy,2021,aa,Double-A South,42,3,0,3,8,0.07142857142857142,1.0,0.07142857142857142
663883,Brooks Crawford,2021,singleA,Low-A West,45,3,0,3,32,0.06666666666666667,1.0,0.06666666666666667
663884,Nolan Kingham,2019,aa,Southern League,29,1,0,1,6,0.034482758620689655,1.0,0.034482758620689655
663884,Nolan Kingham,2019,highA,Florida State League,117,7,0,7,17,0.05982905982905983,1.0,0.05982905982905983
663884,Nolan Kingham,2021,aa,Double-A South,37,2,0,2,12,0.05405405405405406,1.0,0.05405405405405406
663893,Brendon Little,2019,highA,Carolina League,23,7,0,7,4,0.30434782608695654,1.0,0.30434782608695654
663893,Brendon Little,2021,aa,Double-A South,19,0,0,0,13,0.0,,0.0
663894,Ryley Gilliam,2019,aa,Eastern League,15,0,0,0,12,0.0,,0.0
663894,Ryley Gilliam,2019,highA,Florida State League,7,0,0,0,7,0.0,,0.0
663894,Ryley Gilliam,2021,aa,Double-A Northeast,40,3,0,3,20,0.075,1.0,0.075
663895,Cole Stringer,2021,aa,Double-A Northeast,4,0,0,0,1,0.0,,0.0
663903,Brady Singer,2019,aa,Texas League,87,3,1,4,16,0.04597701149425287,0.75,0.034482758620689655
663903,Brady Singer,2019,highA,Carolina League,58,3,2,5,10,0.08620689655172414,0.6,0.05172413793103448
663910,Jordan Guerrero,2019,aa,Texas League,3,0,0,0,1,0.0,,0.0
663910,Jordan Guerrero,2019,highA,California League,47,1,1,2,35,0.0425531914893617,0.5,0.02127659574468085
663924,Trey Cumbie,2019,highA,Florida State League,18,6,1,7,13,0.3888888888888889,0.8571428571428571,0.3333333333333333
663924,Trey Cumbie,2021,singleA,Low-A East,29,3,1,4,16,0.13793103448275862,0.75,0.10344827586206896
663937,Deacon Liput,2019,highA,California League,3,0,0,0,2,0.0,,0.0
663941,Tristan Beck,2019,highA,California League,26,1,1,2,6,0.07692307692307693,0.5,0.038461538461538464
663941,Tristan Beck,2019,highA,Florida State League,44,1,2,3,8,0.06818181818181818,0.3333333333333333,0.022727272727272728
663941,Tristan Beck,2021,aa,Double-A Northeast,15,1,0,1,4,0.06666666666666667,1.0,0.06666666666666667
663941,Tristan Beck,2021,singleA,Low-A West,8,0,0,0,2,0.0,,0.0
663943,Nick Kennedy,2019,highA,California League,60,2,0,2,37,0.03333333333333333,1.0,0.03333333333333333
663943,Nick Kennedy,2021,aa,Double-A Northeast,58,4,0,4,39,0.06896551724137931,1.0,0.06896551724137931
663947,Tyler Holton,2021,aa,Double-A Central,63,5,0,5,18,0.07936507936507936,1.0,0.07936507936507936
663958,Ryne Inman,2021,aa,Double-A Central,21,1,1,2,11,0.09523809523809523,0.5,0.047619047619047616
663959,Tyler Ivey,2019,aa,Texas League,31,12,0,12,11,0.3870967741935484,1.0,0.3870967741935484
663959,Tyler Ivey,2019,highA,Carolina League,1,0,0,0,1,0.0,,0.0
663969,Tyler Phillips,2019,aa,Texas League,80,13,1,14,18,0.175,0.9285714285714286,0.1625
663969,Tyler Phillips,2019,highA,Carolina League,28,4,1,5,6,0.17857142857142858,0.8,0.14285714285714285
663969,Tyler Phillips,2021,aa,Double-A Central,11,4,1,5,6,0.45454545454545453,0.8,0.36363636363636365
663969,Tyler Phillips,2021,aa,Double-A Northeast,13,6,0,6,4,0.46153846153846156,1.0,0.46153846153846156
663971,Blair Calvo,2021,singleA,Low-A West,79,6,1,7,33,0.08860759493670886,0.8571428571428571,0.0759493670886076
663973,Chandler Taylor,2021,aa,Double-A Central,3,0,0,0,1,0.0,,0.0
663975,Nick Duron,2019,highA,California League,38,4,1,5,25,0.13157894736842105,0.8,0.10526315789473684
663975,Nick Duron,2021,aa,Double-A Central,22,5,1,6,23,0.2727272727272727,0.8333333333333334,0.22727272727272727
663977,Jake Higginbotham,2021,aa,Double-A South,0,0,0,0,1,,,
663982,David Parkinson,2019,aa,Eastern League,103,4,4,8,22,0.07766990291262135,0.5,0.038834951456310676
663982,David Parkinson,2021,aa,Double-A Northeast,0,0,0,0,1,,,
663986,Trevor Stephan,2019,aa,Eastern League,55,9,1,10,12,0.18181818181818182,0.9,0.16363636363636364
663986,Trevor Stephan,2019,highA,Florida State League,34,5,3,8,8,0.23529411764705882,0.625,0.14705882352941177
663988,Alec Kisena,2019,highA,Florida State League,4,0,0,0,2,0.0,,0.0
663988,Alec Kisena,2021,aa,Double-A Northeast,12,0,0,0,2,0.0,,0.0
663989,Nick Vespi,2021,aa,Double-A Northeast,13,0,0,0,14,0.0,,0.0
663990,Matthias Dietz,2019,highA,Carolina League,77,7,3,10,18,0.12987012987012986,0.7,0.09090909090909091
