pitcher_id,season,opportunities_2b,sb_2b,cs_2b,attempts_2b,attempt_rate,sb_pct,tempo22_w,pitches22,baseline_group,in_baseline_2022,appears_post_only,balanced_panel_18_24
605400,2024,604,10,5,15,0.024834437086092714,0.6666666666666666,20.119,378.0,T3,1,0,1
605447,2024,35,1,0,1,0.02857142857142857,1.0,20.521,180.0,T3,1,0,0
605452,2024,294,2,0,2,0.006802721088435374,1.0,,,,0,0,0
605463,2024,242,9,4,13,0.05371900826446281,0.6923076923076923,15.416,72.0,T1,1,0,0
605483,2024,339,8,2,10,0.029498525073746312,0.8,19.018,326.0,T2,1,0,1
605488,2024,151,4,1,5,0.033112582781456956,0.8,19.623,319.0,T3,1,0,1
605513,2024,147,4,0,4,0.027210884353741496,1.0,,,,0,0,0
606149,2024,52,2,0,2,0.038461538461538464,1.0,25.811,143.0,T3,1,0,1
606160,2024,118,7,2,9,0.07627118644067797,0.7777777777777778,19.997,182.0,T3,1,0,0
606303,2024,139,2,1,3,0.02158273381294964,0.6666666666666666,18.353,176.0,T2,1,0,0
606930,2024,266,4,0,4,0.015037593984962405,1.0,21.47,60.0,T3,1,0,1
606965,2024,107,3,0,3,0.028037383177570093,1.0,,,,0,0,1
607067,2024,545,13,0,13,0.023853211009174313,1.0,,,,0,0,0
607074,2024,649,13,2,15,0.023112480739599383,0.8666666666666667,18.922,393.0,T2,1,0,1
607179,2024,134,4,0,4,0.029850746268656716,1.0,19.875,100.0,T3,1,0,0
607192,2024,334,10,3,13,0.038922155688622756,0.7692307692307693,,,,0,0,1
607200,2024,492,9,2,11,0.022357723577235773,0.8181818181818182,17.294,494.0,T2,1,0,0
607237,2024,22,3,0,3,0.13636363636363635,1.0,16.864,197.0,T1,1,0,1
607259,2024,353,7,2,9,0.025495750708215296,0.7777777777777778,17.727,286.0,T2,1,0,0
607455,2024,196,3,1,4,0.02040816326530612,0.75,18.862,126.0,T2,1,0,1
607481,2024,207,7,1,8,0.03864734299516908,0.875,22.853,150.0,T3,1,0,1
607536,2024,315,8,1,9,0.02857142857142857,0.8888888888888888,17.201,458.0,T2,1,0,1
607625,2024,630,5,5,10,0.015873015873015872,0.5,16.988,196.0,T1,1,0,1
607644,2024,53,0,0,0,0.0,,,,,0,0,1
608032,2024,116,3,2,5,0.04310344827586207,0.6,17.559,169.0,T2,1,0,0
608331,2024,540,5,1,6,0.011111111111111112,0.8333333333333334,18.031,404.0,T2,1,0,1
608334,2024,307,4,0,4,0.013029315960912053,1.0,,,,0,0,0
608344,2024,357,2,1,3,0.008403361344537815,0.6666666666666666,14.068,402.0,T1,1,0,0
608371,2024,197,3,1,4,0.02030456852791878,0.75,,,,0,0,1
608379,2024,508,2,2,4,0.007874015748031496,0.5,15.658,265.0,T1,1,0,1
608566,2024,9,0,0,0,0.0,,14.622,393.0,T1,1,0,1
608638,2024,98,2,0,2,0.02040816326530612,1.0,25.678,58.0,T3,1,0,0
608648,2024,29,0,0,0,0.0,,16.946,122.0,T1,1,0,0
608678,2024,57,3,0,3,0.05263157894736842,1.0,24.791,104.0,T3,1,0,1
608717,2024,182,3,1,4,0.02197802197802198,0.75,20.353,219.0,T3,1,0,1
608718,2024,218,2,0,2,0.009174311926605505,1.0,12.626,179.0,T1,1,0,1
608723,2024,198,2,0,2,0.010101010101010102,1.0,20.778,314.0,T3,1,0,1
612434,2024,37,0,0,0,0.0,,18.327,140.0,T2,1,0,1
613534,2024,134,3,2,5,0.03731343283582089,0.6,,,,0,0,1
614179,2024,214,1,0,1,0.004672897196261682,1.0,20.647,238.0,T3,1,0,1
615698,2024,581,9,4,13,0.022375215146299483,0.6923076923076923,14.835,438.0,T1,1,0,0
620443,2024,3,0,0,0,0.0,,,,,0,0,0
620982,2024,44,0,0,0,0.0,,,,,0,0,0
621016,2024,80,0,0,0,0.0,,17.23,183.0,T2,1,0,0
621051,2024,136,0,1,1,0.007352941176470588,0.0,21.78,148.0,T3,1,0,0
621053,2024,190,0,2,2,0.010526315789473684,0.0,,,,0,1,0
621097,2024,46,3,0,3,0.06521739130434782,1.0,,,,0,0,0
621107,2024,439,4,3,7,0.015945330296127564,0.5714285714285714,16.907,180.0,T1,1,0,1
621111,2024,298,10,2,12,0.040268456375838924,0.8333333333333334,15.994,156.0,T1,1,0,0
621112,2024,244,6,1,7,0.028688524590163935,0.8571428571428571,20.881,265.0,T3,1,0,1
621114,2024,81,2,0,2,0.024691358024691357,1.0,,,,0,0,0
621199,2024,85,1,0,1,0.011764705882352941,1.0,,,,0,0,0
621237,2024,267,4,1,5,0.018726591760299626,0.8,22.024,185.0,T3,1,0,1
621242,2024,121,16,0,16,0.1322314049586777,1.0,17.393,139.0,T2,1,0,0
621244,2024,569,10,4,14,0.02460456942003515,0.7142857142857143,15.365,450.0,T1,1,0,1
621294,2024,33,1,1,2,0.06060606060606061,0.5,,,,0,0,0
621345,2024,72,0,1,1,0.013888888888888888,0.0,23.029,176.0,T3,1,0,1
621363,2024,153,2,0,2,0.013071895424836602,1.0,20.468,146.0,T3,1,0,0
621366,2024,26,1,0,1,0.038461538461538464,1.0,21.995,79.0,T3,1,0,1
621381,2024,173,2,0,2,0.011560693641618497,1.0,20.62,157.0,T3,1,0,1
621383,2024,229,4,2,6,0.026200873362445413,0.6666666666666666,16.598,142.0,T1,1,0,0
621389,2024,250,1,0,1,0.004,1.0,13.978,132.0,T1,1,0,0
621399,2024,10,0,0,0,0.0,,,,,0,1,0
622065,2024,65,0,0,0,0.0,,14.315,101.0,T1,1,0,0
622072,2024,206,1,1,2,0.009708737864077669,0.5,15.097,369.0,T1,1,0,1
622075,2024,43,2,0,2,0.046511627906976744,1.0,17.439,74.0,T2,1,0,1
622088,2024,4,0,1,1,0.25,0.0,,,,0,0,0
622098,2024,69,0,0,0,0.0,,18.149,139.0,T2,1,0,0
622103,2024,35,0,1,1,0.02857142857142857,0.0,,,,0,0,0
622250,2024,54,6,0,6,0.1111111111111111,1.0,22.68,76.0,T3,1,0,0
622251,2024,98,0,1,1,0.01020408163265306,0.0,23.927,147.0,T3,1,0,0
622253,2024,135,3,2,5,0.037037037037037035,0.6,17.318,193.0,T2,1,0,0
622259,2024,38,1,0,1,0.02631578947368421,1.0,,,,0,0,0
622268,2024,5,0,0,0,0.0,,,,,0,0,0
622491,2024,528,11,5,16,0.030303030303030304,0.6875,15.325,385.0,T1,1,0,1
622503,2024,22,1,0,1,0.045454545454545456,1.0,15.226,155.0,T1,1,0,0
622554,2024,211,4,0,4,0.018957345971563982,1.0,19.717,135.0,T3,1,0,0
622569,2024,5,0,0,0,0.0,,,,,0,1,0
622608,2024,56,1,1,2,0.03571428571428571,0.5,15.435,318.0,T1,1,0,1
622663,2024,575,9,5,14,0.02434782608695652,0.6428571428571429,16.258,212.0,T1,1,0,0
622694,2024,54,0,1,1,0.018518518518518517,0.0,17.086,158.0,T1,1,0,0
622786,2024,103,1,0,1,0.009708737864077669,1.0,17.494,74.0,T2,1,0,0
623149,2024,91,2,0,2,0.02197802197802198,1.0,21.539,137.0,T3,1,0,1
623167,2024,671,4,2,6,0.00894187779433681,0.6666666666666666,17.467,316.0,T2,1,0,0
623168,2024,4,0,0,0,0.0,,,,,0,1,0
623211,2024,188,4,1,5,0.026595744680851064,0.8,18.131,137.0,T2,1,0,0
623352,2024,205,2,0,2,0.00975609756097561,1.0,22.113,180.0,T3,1,0,1
623433,2024,90,0,0,0,0.0,,,,,0,0,0
623451,2024,11,0,0,0,0.0,,16.858,184.0,T1,1,0,0
623465,2024,141,3,0,3,0.02127659574468085,1.0,20.653,148.0,T3,1,0,1
623474,2024,50,2,0,2,0.04,1.0,18.136,179.0,T2,1,0,0
624133,2024,458,3,2,5,0.010917030567685589,0.6,16.398,426.0,T1,1,0,1
624431,2024,4,0,0,0,0.0,,,,,0,1,0
624522,2024,125,2,0,2,0.016,1.0,16.074,322.0,T1,1,0,0
624647,2024,74,0,0,0,0.0,,,,,0,0,0
625643,2024,408,13,1,14,0.03431372549019608,0.9285714285714286,22.812,177.0,T3,1,0,1
628317,2024,471,7,4,11,0.02335456475583864,0.6363636363636364,,,,0,0,0
628452,2024,134,2,0,2,0.014925373134328358,1.0,16.663,156.0,T1,1,0,1
628708,2024,109,2,0,2,0.01834862385321101,1.0,19.145,164.0,T2,1,0,0
630023,2024,89,2,1,3,0.033707865168539325,0.6666666666666666,,,,0,0,0
640448,2024,160,4,0,4,0.025,1.0,25.543,174.0,T3,1,0,0
640451,2024,210,10,2,12,0.05714285714285714,0.8333333333333334,21.353,127.0,T3,1,0,0
640454,2024,7,0,0,0,0.0,,,,,0,1,0
640455,2024,546,13,2,15,0.027472527472527472,0.8666666666666667,15.532,355.0,T1,1,0,1
640462,2024,221,2,1,3,0.013574660633484163,0.6666666666666666,18.683,190.0,T2,1,0,0
640470,2024,98,4,0,4,0.04081632653061224,1.0,,,,0,0,0
641149,2024,31,1,0,1,0.03225806451612903,1.0,,,,0,0,0
641154,2024,566,7,1,8,0.014134275618374558,0.875,18.794,363.0,T2,1,0,1
641302,2024,359,6,1,7,0.019498607242339833,0.8571428571428571,18.269,254.0,T2,1,0,0
641312,2024,51,0,0,0,0.0,,,,,0,0,0
641329,2024,67,2,0,2,0.029850746268656716,1.0,19.717,220.0,T3,1,0,0
641343,2024,22,0,0,0,0.0,,,,,0,1,0
641360,2024,14,1,0,1,0.07142857142857142,1.0,21.682,135.0,T3,1,0,0
641401,2024,8,0,0,0,0.0,,19.914,150.0,T3,1,0,0
641427,2024,19,0,0,0,0.0,,,,,0,0,0
641482,2024,555,4,1,5,0.009009009009009009,0.8,14.99,289.0,T1,1,0,1
641540,2024,337,7,0,7,0.020771513353115726,1.0,16.512,425.0,T1,1,0,0
641582,2024,18,1,0,1,0.05555555555555555,1.0,23.741,147.0,T3,1,0,0
641585,2024,130,1,1,2,0.015384615384615385,0.5,,,,0,1,0
641645,2024,8,0,0,0,0.0,,,,,0,0,0
641656,2024,97,2,0,2,0.020618556701030927,1.0,,,,0,0,0
641658,2024,8,0,0,0,0.0,,,,,0,1,0
641703,2024,98,2,0,2,0.02040816326530612,1.0,,,,0,0,0
641712,2024,324,4,2,6,0.018518518518518517,0.6666666666666666,16.414,417.0,T1,1,0,1
641726,2024,56,1,0,1,0.017857142857142856,1.0,18.023,108.0,T2,1,0,0
641729,2024,220,0,0,0,0.0,,17.494,125.0,T2,1,0,1
641745,2024,192,1,0,1,0.005208333333333333,1.0,15.359,335.0,T1,1,0,1
641755,2024,247,6,0,6,0.024291497975708502,1.0,22.551,50.0,T3,1,0,1
641771,2024,215,0,1,1,0.004651162790697674,0.0,16.112,406.0,T1,1,0,0
641793,2024,495,6,2,8,0.01616161616161616,0.75,17.408,137.0,T2,1,0,1
641816,2024,50,2,0,2,0.04,1.0,17.03,338.0,T1,1,0,1
641835,2024,158,5,1,6,0.0379746835443038,0.8333333333333334,17.525,123.0,T2,1,0,0
641927,2024,469,3,2,5,0.010660980810234541,0.6,16.026,111.0,T1,1,0,0
641941,2024,156,2,2,4,0.02564102564102564,0.5,23.83,199.0,T3,1,0,1
642016,2024,43,0,0,0,0.0,,,,,0,1,0
642028,2024,27,0,0,0,0.0,,14.76,66.0,T1,1,0,0
642048,2024,127,3,0,3,0.023622047244094488,1.0,,,,0,0,0
642086,2024,1,0,0,0,0.0,,,,,0,1,0
642100,2024,73,3,0,3,0.0410958904109589,1.0,18.775,67.0,T2,1,0,0
642121,2024,52,1,0,1,0.019230769230769232,1.0,17.248,93.0,T2,1,0,0
642133,2024,6,0,0,0,0.0,,,,,0,1,0
642207,2024,60,1,0,1,0.016666666666666666,1.0,24.717,172.0,T3,1,0,0
642215,2024,4,0,0,0,0.0,,,,,0,1,0
642216,2024,30,1,0,1,0.03333333333333333,1.0,,,,0,1,0
642232,2024,258,4,3,7,0.027131782945736434,0.5714285714285714,18.361,226.0,T2,1,0,1
642239,2024,19,0,0,0,0.0,,,,,0,0,0
642397,2024,151,0,1,1,0.006622516556291391,0.0,19.118,218.0,T2,1,0,0
642520,2024,110,2,0,2,0.01818181818181818,1.0,,,,0,1,0
642528,2024,10,0,0,0,0.0,,25.761,152.0,T3,1,0,1
642546,2024,173,4,1,5,0.028901734104046242,0.8,20.115,97.0,T3,1,0,0
642547,2024,588,13,3,16,0.027210884353741496,0.8125,17.632,197.0,T2,1,0,1
642629,2024,41,1,1,2,0.04878048780487805,0.5,,,,0,1,0
642701,2024,202,5,0,5,0.024752475247524754,1.0,22.92,238.0,T3,1,0,1
642834,2024,18,0,0,0,0.0,,,,,0,1,0
643256,2024,102,1,1,2,0.0196078431372549,0.5,17.875,202.0,T2,1,0,1
643338,2024,139,4,1,5,0.03597122302158273,0.8,,,,0,0,1
643361,2024,19,0,0,0,0.0,,,,,0,0,0
643377,2024,194,2,1,3,0.015463917525773196,0.6666666666666666,20.084,213.0,T3,1,0,0
643396,2024,6,0,0,0,0.0,,,,,0,1,0
643410,2024,203,5,0,5,0.024630541871921183,1.0,17.845,183.0,T2,1,0,0
643493,2024,17,0,0,0,0.0,,16.083,104.0,T1,1,0,0
643511,2024,213,3,1,4,0.018779342723004695,0.75,17.04,248.0,T1,1,0,0
646242,2024,40,1,0,1,0.025,1.0,,,,0,0,0
647315,2024,128,0,0,0,0.0,,20.978,116.0,T3,1,0,0
647336,2024,317,7,4,11,0.03470031545741325,0.6363636363636364,,,,0,0,0
650556,2024,270,7,3,10,0.037037037037037035,0.7,21.246,192.0,T3,1,0,0
650633,2024,621,5,0,5,0.008051529790660225,1.0,21.497,152.0,T3,1,0,0
650644,2024,634,4,1,5,0.007886435331230283,0.8,17.45,233.0,T2,1,0,0
650671,2024,116,0,0,0,0.0,,21.128,155.0,T3,1,0,0
650893,2024,200,6,1,7,0.035,0.8571428571428571,20.862,110.0,T3,1,0,0
650895,2024,39,0,0,0,0.0,,20.107,133.0,T3,1,0,1
650911,2024,664,3,4,7,0.010542168674698794,0.42857142857142855,15.965,121.0,T1,1,0,0
655889,2024,106,0,0,0,0.0,,,,,0,0,0
656186,2024,10,1,0,1,0.1,1.0,,,,0,0,0
656222,2024,203,2,0,2,0.009852216748768473,1.0,18.718,187.0,T2,1,0,0
656232,2024,115,0,0,0,0.0,,,,,0,0,0
656234,2024,150,3,0,3,0.02,1.0,18.046,151.0,T2,1,0,0
656240,2024,68,0,0,0,0.0,,,,,0,0,0
656266,2024,14,1,0,1,0.07142857142857142,1.0,,,,0,0,0
656271,2024,113,2,0,2,0.017699115044247787,1.0,18.661,231.0,T2,1,0,0
656288,2024,661,6,2,8,0.012102874432677761,0.75,,,,0,0,0
656302,2024,611,4,3,7,0.011456628477905073,0.5714285714285714,18.427,417.0,T2,1,0,0
656353,2024,13,0,0,0,0.0,,15.405,175.0,T1,1,0,0
656354,2024,35,0,0,0,0.0,,17.102,230.0,T1,1,0,0
656412,2024,213,0,3,3,0.014084507042253521,0.0,15.668,192.0,T1,1,0,0
656420,2024,27,0,0,0,0.0,,,,,0,0,0
656427,2024,539,9,4,13,0.02411873840445269,0.6923076923076923,17.455,141.0,T2,1,0,1
656457,2024,35,3,0,3,0.08571428571428572,1.0,15.337,67.0,T1,1,0,0
656458,2024,14,0,0,0,0.0,,18.367,182.0,T2,1,0,0
656464,2024,210,6,1,7,0.03333333333333333,0.8571428571428571,18.987,87.0,T2,1,0,0
656529,2024,62,0,0,0,0.0,,18.246,142.0,T2,1,0,0
656546,2024,184,3,0,3,0.016304347826086956,1.0,21.103,153.0,T3,1,0,1
656550,2024,226,6,0,6,0.02654867256637168,1.0,,,,0,1,0
656557,2024,515,10,1,11,0.021359223300970873,0.9090909090909091,20.299,163.0,T3,1,0,0
656605,2024,582,22,1,23,0.03951890034364261,0.9565217391304348,14.981,474.0,T1,1,0,0
656629,2024,238,5,1,6,0.025210084033613446,0.8333333333333334,21.135,303.0,T3,1,0,0
656638,2024,76,0,1,1,0.013157894736842105,0.0,17.939,188.0,T2,1,0,0
656641,2024,132,1,1,2,0.015151515151515152,0.5,,,,0,0,0
656657,2024,14,0,0,0,0.0,,17.652,158.0,T2,1,0,0
656671,2024,44,0,0,0,0.0,,,,,0,1,0
656730,2024,104,7,1,8,0.07692307692307693,0.875,19.36,147.0,T2,1,0,0
656731,2024,272,4,2,6,0.022058823529411766,0.6666666666666666,21.318,119.0,T3,1,0,0
656756,2024,392,4,1,5,0.012755102040816327,0.8,20.368,347.0,T3,1,0,1
656786,2024,36,1,0,1,0.027777777777777776,1.0,,,,0,0,0
656793,2024,38,0,1,1,0.02631578947368421,0.0,19.391,257.0,T2,1,0,0
656794,2024,41,3,1,4,0.0975609756097561,0.75,15.86,118.0,T1,1,0,1
656814,2024,4,0,0,0,0.0,,,,,0,0,0
656848,2024,47,2,0,2,0.0425531914893617,1.0,,,,0,1,0
656849,2024,416,3,2,5,0.01201923076923077,0.6,14.84,335.0,T1,1,0,0
656876,2024,87,2,1,3,0.034482758620689655,0.6666666666666666,19.676,298.0,T3,1,0,0
656887,2024,64,2,1,3,0.046875,0.6666666666666666,,,,0,0,1
656896,2024,24,0,0,0,0.0,,,,,0,1,0
656924,2024,56,2,0,2,0.03571428571428571,1.0,,,,0,1,0
656945,2024,228,4,3,7,0.03070175438596491,0.5714285714285714,19.96,275.0,T3,1,0,1
656976,2024,5,0,0,0,0.0,,,,,0,1,0
657006,2024,422,5,1,6,0.014218009478672985,0.8333333333333334,16.647,359.0,T1,1,0,0
657024,2024,115,2,0,2,0.017391304347826087,1.0,19.436,130.0,T2,1,0,0
657044,2024,166,8,1,9,0.05421686746987952,0.8888888888888888,22.06,159.0,T3,1,0,0
657053,2024,154,0,1,1,0.006493506493506494,0.0,15.388,62.0,T1,1,0,1
657061,2024,6,0,0,0,0.0,,,,,0,1,0
657097,2024,211,4,1,5,0.023696682464454975,0.8,,,,0,0,0
657240,2024,58,2,0,2,0.034482758620689655,1.0,18.434,80.0,T2,1,0,0
657265,2024,28,0,0,0,0.0,,15.074,140.0,T1,1,0,0
657277,2024,606,17,3,20,0.033003300330033,0.85,14.504,502.0,T1,1,0,0
657376,2024,420,3,4,7,0.016666666666666666,0.42857142857142855,17.285,204.0,T2,1,0,0
657508,2024,214,5,2,7,0.03271028037383177,0.7142857142857143,17.427,102.0,T2,1,0,0
657514,2024,167,1,0,1,0.005988023952095809,1.0,,,,0,0,0
657571,2024,220,0,0,0,0.0,,19.812,107.0,T3,1,0,0
657585,2024,228,5,1,6,0.02631578947368421,0.8333333333333334,21.549,58.0,T3,1,0,0
657612,2024,225,1,0,1,0.0044444444444444444,1.0,17.121,162.0,T1,1,0,1
657649,2024,226,2,1,3,0.01327433628318584,0.6666666666666666,15.096,138.0,T1,1,0,0
657697,2024,20,2,0,2,0.1,1.0,,,,0,0,0
657746,2024,319,5,2,7,0.0219435736677116,0.7142857142857143,16.439,343.0,T1,1,0,0
658648,2024,300,0,0,0,0.0,,,,,0,0,0
659275,2024,16,0,0,0,0.0,,17.151,112.0,T1,1,0,0
660600,2024,58,3,0,3,0.05172413793103448,1.0,,,,0,0,0
660644,2024,10,0,0,0,0.0,,,,,0,1,0
660761,2024,217,2,0,2,0.009216589861751152,1.0,22.121,242.0,T3,1,0,0
660813,2024,11,0,0,0,0.0,,17.983,102.0,T2,1,0,0
660825,2024,81,2,2,4,0.04938271604938271,0.5,,,,0,0,0
660844,2024,2,0,0,0,0.0,,,,,0,1,0
660853,2024,187,2,0,2,0.0106951871657754,1.0,20.774,135.0,T3,1,0,0
660896,2024,157,7,2,9,0.05732484076433121,0.7777777777777778,,,,0,0,0
661269,2024,8,1,0,1,0.125,1.0,18.164,147.0,T2,1,0,0
661395,2024,117,3,2,5,0.042735042735042736,0.6,16.966,130.0,T1,1,0,0
661403,2024,138,1,0,1,0.007246376811594203,1.0,22.793,91.0,T3,1,0,0
661527,2024,193,3,1,4,0.02072538860103627,0.75,15.757,110.0,T1,1,0,0
661563,2024,585,5,1,6,0.010256410256410256,0.8333333333333334,,,,0,0,0
662253,2024,116,3,0,3,0.02586206896551724,1.0,21.589,140.0,T3,1,0,0
663158,2024,164,0,1,1,0.006097560975609756,0.0,18.23,144.0,T2,1,0,0
663321,2024,39,1,1,2,0.05128205128205128,0.5,,,,0,1,0
663362,2024,525,13,1,14,0.02666666666666667,0.9285714285714286,,,,0,1,0
663372,2024,532,18,4,22,0.041353383458646614,0.8181818181818182,17.299,277.0,T2,1,0,0
663423,2024,177,2,4,6,0.03389830508474576,0.3333333333333333,19.65,122.0,T3,1,0,0
663432,2024,149,1,1,2,0.013422818791946308,0.5,20.758,87.0,T3,1,0,0
663436,2024,211,1,1,2,0.009478672985781991,0.5,18.79,151.0,T2,1,0,0
663460,2024,89,0,1,1,0.011235955056179775,0.0,17.647,425.0,T2,1,0,0
663462,2024,10,0,0,0,0.0,,,,,0,1,0
663465,2024,88,0,0,0,0.0,,,,,0,0,1
663474,2024,287,9,0,9,0.0313588850174216,1.0,15.947,284.0,T1,1,0,0
663485,2024,231,5,2,7,0.030303030303030304,0.7142857142857143,14.077,122.0,T1,1,0,0
663531,2024,95,1,0,1,0.010526315789473684,1.0,,,,0,0,0
663542,2024,228,3,1,4,0.017543859649122806,0.75,,,,0,1,0
663546,2024,223,0,0,0,0.0,,15.569,84.0,T1,1,0,0
663554,2024,430,9,4,13,0.030232558139534883,0.6923076923076923,,,,0,0,0
663559,2024,360,11,4,15,0.041666666666666664,0.7333333333333333,19.716,188.0,T3,1,0,0
663562,2024,85,0,0,0,0.0,,,,,0,0,0
663567,2024,265,5,1,6,0.022641509433962263,0.8333333333333334,,,,0,0,0
663568,2024,171,2,0,2,0.011695906432748537,1.0,,,,0,1,0
663574,2024,109,0,0,0,0.0,,19.353,119.0,T2,1,0,0
663623,2024,523,4,3,7,0.01338432122370937,0.5714285714285714,,,,0,1,0
663687,2024,231,1,2,3,0.012987012987012988,0.3333333333333333,,,,0,1,0
663704,2024,168,1,1,2,0.011904761904761904,0.5,,,,0,1,0
663738,2024,149,1,1,2,0.013422818791946308,0.5,15.413,406.0,T1,1,0,0
663765,2024,123,1,0,1,0.008130081300813009,1.0,17.727,123.0,T2,1,0,0
663767,2024,37,0,0,0,0.0,,,,,0,1,0
663773,2024,170,4,0,4,0.023529411764705882,1.0,16.844,57.0,T1,1,0,0
663776,2024,341,2,0,2,0.005865102639296188,1.0,19.145,455.0,T2,1,0,0
663855,2024,424,7,0,7,0.01650943396226415,1.0,18.691,202.0,T2,1,0,0
663878,2024,228,4,1,5,0.021929824561403508,0.8,,,,0,0,0
663893,2024,128,2,0,2,0.015625,1.0,,,,0,0,0
663897,2024,10,0,0,0,0.0,,,,,0,1,0
663903,2024,578,1,6,7,0.012110726643598616,0.14285714285714285,14.614,366.0,T1,1,0,0
663941,2024,66,0,0,0,0.0,,,,,0,1,0
663947,2024,278,1,0,1,0.0035971223021582736,1.0,,,,0,0,0
663969,2024,121,4,0,4,0.03305785123966942,1.0,,,,0,1,0
663978,2024,294,2,1,3,0.01020408163265306,0.6666666666666666,,,,0,0,0
663989,2024,28,0,0,0,0.0,,14.538,83.0,T1,1,0,0
663992,2024,138,1,0,1,0.007246376811594203,1.0,,,,0,0,0
664076,2024,246,7,0,7,0.028455284552845527,1.0,21.722,54.0,T3,1,0,0
664079,2024,24,1,0,1,0.041666666666666664,1.0,,,,0,1,0
664123,2024,10,0,0,0,0.0,,19.903,170.0,T3,1,0,0
664126,2024,132,2,0,2,0.015151515151515152,1.0,,,,0,0,0
664129,2024,30,1,0,1,0.03333333333333333,1.0,,,,0,0,0
664139,2024,9,1,0,1,0.1111111111111111,1.0,15.901,161.0,T1,1,0,0
664192,2024,33,0,0,0,0.0,,,,,0,0,0
664208,2024,166,2,1,3,0.018072289156626505,0.6666666666666666,20.247,263.0,T3,1,0,1
664285,2024,513,6,1,7,0.01364522417153996,0.8571428571428571,17.758,452.0,T2,1,0,1
664299,2024,105,4,0,4,0.0380952380952381,1.0,18.599,297.0,T2,1,0,0
664350,2024,122,4,1,5,0.040983606557377046,0.8,,,,0,0,0
664351,2024,23,0,0,0,0.0,,,,,0,1,0
664747,2024,154,5,1,6,0.03896103896103896,0.8333333333333334,21.897,194.0,T3,1,0,0
664776,2024,163,2,0,2,0.012269938650306749,1.0,17.97,57.0,T2,1,0,0
664849,2024,98,2,0,2,0.02040816326530612,1.0,,,,0,0,0
664854,2024,169,2,1,3,0.01775147928994083,0.6666666666666666,23.103,123.0,T3,1,0,0
664875,2024,238,3,1,4,0.01680672268907563,0.75,18.685,193.0,T2,1,0,0
664901,2024,5,0,0,0,0.0,,,,,0,0,0
664948,2024,8,0,0,0,0.0,,21.142,70.0,T3,1,0,0
665019,2024,2,0,0,0,0.0,,,,,0,0,0
665152,2024,474,5,3,8,0.016877637130801686,0.625,17.223,274.0,T2,1,0,0
665620,2024,67,1,1,2,0.029850746268656716,0.5,,,,0,0,0
665622,2024,171,1,0,1,0.005847953216374269,1.0,,,,0,1,0
665625,2024,207,2,0,2,0.00966183574879227,1.0,18.91,58.0,T2,1,0,0
665795,2024,320,11,3,14,0.04375,0.7857142857142857,17.392,174.0,T2,1,0,0
665871,2024,587,6,5,11,0.018739352640545145,0.5454545454545454,17.745,113.0,T2,1,0,0
665896,2024,70,1,0,1,0.014285714285714285,1.0,17.289,87.0,T2,1,0,0
666129,2024,124,2,0,2,0.016129032258064516,1.0,16.7,206.0,T1,1,0,0
666142,2024,620,2,2,4,0.0064516129032258064,0.5,16.665,117.0,T1,1,0,0
666149,2024,4,0,0,0,0.0,,,,,0,1,0
666157,2024,388,11,1,12,0.030927835051546393,0.9166666666666666,17.087,290.0,T1,1,0,0
666159,2024,147,1,1,2,0.013605442176870748,0.5,16.539,139.0,T1,1,0,0
666163,2024,2,0,0,0,0.0,,,,,0,1,0
666171,2024,37,0,0,0,0.0,,,,,0,1,0
666200,2024,208,4,2,6,0.028846153846153848,0.6666666666666666,16.116,213.0,T1,1,0,0
666201,2024,88,1,1,2,0.022727272727272728,0.5,20.7,410.0,T3,1,0,0
666204,2024,79,0,0,0,0.0,,23.914,88.0,T3,1,0,0
666205,2024,145,2,1,3,0.020689655172413793,0.6666666666666666,,,,0,0,0
666207,2024,36,0,0,0,0.0,,,,,0,1,0
666208,2024,4,0,0,0,0.0,,,,,0,1,0
666214,2024,217,8,0,8,0.03686635944700461,1.0,17.475,79.0,T2,1,0,0
666215,2024,30,0,0,0,0.0,,,,,0,1,0
666277,2024,92,0,0,0,0.0,,,,,0,1,0
666619,2024,45,0,0,0,0.0,,,,,0,0,0
666720,2024,84,1,0,1,0.011904761904761904,1.0,,,,0,0,0
666745,2024,152,6,0,6,0.039473684210526314,1.0,,,,0,1,0
666808,2024,181,8,0,8,0.04419889502762431,1.0,22.272,234.0,T3,1,0,0
666818,2024,31,0,0,0,0.0,,19.983,75.0,T3,1,0,0
666974,2024,166,4,3,7,0.04216867469879518,0.5714285714285714,21.406,79.0,T3,1,0,0
667297,2024,38,2,0,2,0.05263157894736842,1.0,20.707,167.0,T3,1,0,0
667463,2024,176,4,0,4,0.022727272727272728,1.0,16.698,160.0,T1,1,0,0
667478,2024,3,0,0,0,0.0,,,,,0,1,0
667725,2024,125,0,1,1,0.008,0.0,,,,0,0,0
667755,2024,326,2,2,4,0.012269938650306749,0.5,,,,0,1,0
668338,2024,143,3,2,5,0.03496503496503497,0.6,15.672,54.0,T1,1,0,0
668390,2024,53,2,0,2,0.03773584905660377,1.0,,,,0,1,0
668472,2024,4,0,0,0,0.0,,,,,0,1,0
668674,2024,154,0,0,0,0.0,,,,,0,1,0
668676,2024,24,1,0,1,0.041666666666666664,1.0,15.414,318.0,T1,1,0,0
668678,2024,533,7,1,8,0.0150093808630394,0.875,16.914,326.0,T1,1,0,0
